col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19
0.41045249203486206,1.5384381247142422,0.34991414480475586,-1.1121081293831883,0.24762069430897396,-0.8528040306081767,2.021086557355457,0.25772346911340427,-0.4110967892007582,-2.179351651146967,-0.3582985737068908,0.8952198524569125,-0.1443496876213358,0.40221821571627486,1.2943219411407332,-1.3388227007995128,0.18590361129183097,0.3783046594371095,0.7351987690341488,0.7985582519688086
1.1120586226597104,0.29212136685189116,2.3408041936176986,0.5717272969933007,-0.1275938099235853,0.36616159441795715,3.508962032469337,-0.7038703737321558,0.7018341034967179,-0.9154556628556874,0.06014911226359114,0.19976616084737486,-0.7215971287273178,1.7091595972945952,-0.883535223518215,-1.3901135238473652,-0.9210612784072946,2.0153108222148073,-0.301385259082827,0.3418727916274958
-0.4797976230351011,0.3608016862659982,-3.333121240883792,-1.1572950104950388,0.5115687140666376,0.5432014254700858,2.682542654197786,0.7322578416493258,1.9990436770640685,-0.4819211091876641,0.8044961593295108,-0.8263696341151991,-0.8782551672278825,1.961666337000797,-0.7058931293205473,-0.10400256083213974,-1.6176128297929249,1.9462734308781253,0.055788159916031976,0.0191056473303019
0.30746565441974194,0.2185220604239901,-0.2576422899197025,-1.4946681845784164,0.3290424493571702,0.35119083072409796,2.097203657186596,-1.6947920581420473,1.4438164818432213,-0.5036481440800402,0.29656329698837036,0.0787285291639499,-0.4853717268834084,3.6072028875984437,-1.370863069685353,0.7907737115294995,1.5015393484073432,1.8781283456898745,-1.2300741271030255,0.2859841641094508
-1.265590245864059,-1.4708572245983087,0.09889545812167654,1.2405006429918581,0.4206057542303615,0.41190543781060684,2.534770734214422,1.3896891843716006,2.9246278471158873,-0.9939935094360499,1.9637364520771512,0.5870351612568214,0.06869142163937308,4.490691791685791,0.3122968874996512,0.24717858697968326,-1.00998853189696,3.3545372407731127,-0.4766227986216002,0.3394893562085427
0.5977881800421989,-1.0940826955477325,1.6069114099532111,-0.9338226733558066,-0.2777380405959464,-0.6415835185511267,3.4133973076295474,0.27165800047446387,3.9249802183180256,-2.344596617844953,-0.2776845870028185,0.3253133303860227,0.5092763498231305,4.357877074305099,-0.025429966886807223,-0.23241391683622084,0.42081545410832466,3.523598003818879,0.4728395510188035,0.8078132220549535
1.7577337660674455,-1.7509770732689158,-0.8374893255749571,2.3784539303231624,0.5055878946409433,0.11281145358014932,4.088056886050297,-0.23367262150530713,3.6295944147464847,-3.898083678165184,0.5179565905879057,1.0489822091998688,-0.3435241004210936,3.9670564407900546,-0.16071369202720506,-1.865264342325122,-1.7339712431280554,4.216419882768832,1.1364076428378949,0.4409093436427142
0.116026178631262,-0.5502263785640333,-0.34708683701920023,-0.9046031369568069,0.4822067311706262,0.4443231088927028,6.164042867323062,-0.7844544375804846,2.5757494717844525,-2.500194974370372,-0.2805884618175277,0.8534442485009459,0.41351797104047827,3.868544597437406,0.8425995176037065,-0.6749782302134194,0.08570411839423941,4.513771630265122,-0.42645200453600385,2.5698572759062817
0.12979387776612428,-0.869203459648773,0.17305776714096827,1.0867095553876664,0.4026055350554618,-1.5113796640577513,6.530024126806276,0.18695035220632245,2.378118913038169,-1.4981484204374975,0.6636601239108921,-1.6567561108679183,0.9614172576692945,5.577481615134495,-1.3952595450175875,0.17222264943558369,-0.2776058036104672,4.474892162610937,-1.830725226745347,3.19154591274151
0.5244264663229308,0.05346017916280843,1.5912843663962084,0.1581236706697864,-0.42060325023846523,-1.8485006913459825,4.528097662668853,-0.7072446357356726,4.654328184713657,-1.2233550248430776,1.6684568887669575,-0.6509335539776824,-0.2749104730946821,5.826748643855597,-0.19938724600840918,2.2019315513954587,-0.5438753526059887,3.8890872535323124,-1.3039931750552607,5.729330641548066
