col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19
-1.739074386839079,-1.6428113855416546,0.2826513993872618,0.5551368520238669,-0.830350192891991,1.3944297075484142,-0.6407169692559654,0.6991386237652654,0.7926918637713157,0.4085023577014324,1.029680379882887,-0.006817891017680506,0.03218869000073687,-0.3549752120236082,-0.39807487673896685,0.7861283765996918,-0.10618303117637014,1.8904321061951013,-1.7373831959404755,1.2817245432683742
-1.7870384918293538,-3.2400358884072076,-0.6890814575839914,1.2808196469940831,-1.4201854635473625,1.697908549711685,-0.06955724640463123,-0.8376566537681434,0.8053369424469597,-1.4402207811787662,0.7357946146220613,-0.12895440188341836,-0.43888732756962995,-0.07337822023249731,0.056530683714641566,1.1390619974195855,-0.011470137906950853,1.61842815704762,1.6133687532640746,-0.923738055987829
-2.7627139456744865,-3.1636637814784496,-2.3135473310701524,0.5073947371246981,-1.154395811821191,1.878593733783601,-0.3567731397394469,-1.1811876291643608,-0.012084961599082789,0.9431249733856067,0.29234202449845803,-1.5883654786849697,0.2738136074479606,0.3558449111105887,-2.0153871527311216,1.7161607297751513,-0.45062404716882476,1.797476105151024,-0.2565596665027861,0.9562528196556237
-3.497652099508341,-2.501153754988291,-3.6542440642984166,-0.5343506581535491,-1.2529512302561163,-1.0958917977877392,-0.6952087101296992,0.8262284665003986,-2.1890039484561408,-1.460752040441307,0.357405307658182,-1.4049736210975896,1.078238650914262,0.7501304613042223,2.1806468348739574,0.11737423577682482,-1.1340988905894716,1.641538091662734,-0.9717370335300101,0.2834157800429786
-4.8001996364999036,-1.691946941873303,-4.596146486796274,-1.2890547589426578,-1.661718220365273,-1.2824779032005185,-1.7963734208953879,-0.1825091481946403,-0.24140353919494922,-0.7362563324318011,-0.8268704778848426,-1.4508140242539398,0.19551378180739903,1.5275409612835031,-1.3836212349342194,-0.9692174743441457,2.0884858806644435,2.5991217400324955,1.8585721462745801,0.6551537920326276
-4.110171908448408,-4.346569395014042,-5.548405106875897,1.3165121907654251,-2.7792814398659473,1.4363772169118652,-1.6282339123276344,0.4741263005183528,0.2932292509881195,0.7612195751431264,0.012356762219294937,0.22492735715363688,0.16616761803311958,0.297804535686714,-0.049621152814202873,-0.8570640143074423,-2.6687953423981465,2.428828296797674,-0.27846281189506505,1.109091830017358
-5.044619752652768,-4.40588553563031,-6.053240114886422,-1.5223340021534644,-2.853889114619943,-1.9564593483652655,-3.007141979734313,0.6675330103258904,0.8508041668497437,-1.460649994627506,1.8005867154548438,-0.8022589596846157,0.4577404358656566,-0.5432828688013305,-0.7290547915229397,-0.5158206788190964,0.2833088436087454,2.7265529866161975,-0.4376078965999091,-0.34172392650766986
-7.197537257919285,-2.2733536120655846,-6.278894471406632,1.8624169649434943,-1.5819372412048813,1.2279009365140323,-3.350845691551065,-0.9546196531971565,1.2724274642503097,0.5025930806993908,1.5944612305344656,-0.6568913571330465,-0.27954950913778975,-0.577932893268563,-1.024736262036769,0.07486357972756241,0.05884088438929297,2.3625419461008494,0.8681775710674106,0.6821374001873
-4.915566641327386,-2.0867063485906865,-7.047285021735576,-1.6880917698625928,-0.42337624638049043,-0.58407575048453,-1.333008774937038,-0.8364786011532737,2.0049783169825135,0.9441424210679285,2.661510234142404,0.21220163981175966,0.3494535032841522,0.20586931152926335,1.8191186127098136,0.8474344124866702,-1.5658832982897395,1.415124539688693,-1.7475524630502275,-0.1289298986154
-5.290662158900811,-2.5237434244038988,-5.534310706598572,1.5734937765938413,0.1229930193728831,-0.2950506412293136,-1.2663004774566646,0.08505404531626626,0.7686549725290388,-1.7199546845447062,2.866053892865602,0.5804837824867612,0.22005454890998183,0.5125672585513986,-0.7468560199567091,-0.35750319745525694,0.9146190482731661,1.8124553594681778,1.150253433899746,0.7488415693636743
