col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9
1.6659740131513092,-1.1528058791544926,-0.34528446156236803,-0.279291264305667,-1.8717644822600072,-0.1015240589253665,1.2570620358822127,-1.7027205121193276,0.04512127534883174,0.29859221520086243
0.8586787296927786,0.19383402186541598,-0.8748900098166323,-0.6023784728992372,-2.6887654272059907,-0.23775127641780203,1.5281924630818005,0.9553040590588786,0.08161565891116446,2.3780743817895953
0.9853899301032104,0.315901499480001,0.9603852801970835,1.8807486540643346,-1.5285252255750024,-2.1680658316573,-1.2770835826883862,1.7290825890227333,-1.2577623593463318,3.1016214712305405
1.5665597530001647,1.1620717596257375,-0.427121875506078,-0.016249084933029567,-1.601067636264775,-3.1001804132368163,1.2232755806883668,-1.7611809069975797,-1.4507712845167968,3.658456444494195
-0.40744242733192815,-0.5637728035725943,1.6824563376575374,-1.6196369413200722,-1.1034522827953779,-1.5153707454453516,-0.9523297990579407,1.7316481170177946,-3.327513373110769,3.186696564603727
-1.4997173911674442,-1.7959430377508374,-2.303982437012317,-0.7383572838812542,-2.1188020741840807,-0.7228285299027841,0.6088152685590175,-0.6801166091523376,-3.4895019637322187,4.616492654890644
-0.39998227134033426,-1.1687019597613801,2.410474514955414,-0.33226779644605625,-1.5446728544410524,-2.445954141865804,0.636105482085054,-0.5447969248124287,-3.458633880593337,6.325523209785424
1.747853167948182,0.25791527233738165,-1.2845819559622962,-0.904845160615651,-1.1019633301240392,-4.3767974092634185,-1.1844372264663396,1.6481792396155697,-3.269471491961978,7.5597619535476195
1.1498858965230165,0.885803877158078,2.274538482513622,-1.4695123761916986,-0.1661642483830752,-4.7070916854036575,0.4787997817985168,-0.35329287977431834,-2.762273333404137,7.417370191819604
1.2883177874828562,1.275370524327485,-1.8557584264244904,0.44888459667206293,0.7652726789613584,-3.9928083522008944,-2.4064237619377815,1.6326755655189702,-1.9333709792565976,7.37336368314702
1.233189358279533,0.9987834043521335,1.975852752370694,1.0287341551640536,1.5885858972816984,-4.697062737513014,2.773466169580809,0.0021372306546940667,-3.6772275034110455,6.259872415424029
0.6783915121605735,0.14063188928719206,-0.2728858350986203,-0.43761857172409213,-1.1270840409110394,-3.3097905873284685,-0.9089098295511292,-0.8145142463827305,-2.5345044913723154,6.174189250491672
0.1893456947244314,-0.29815692653826636,-0.24694063162719534,-0.009007114086835535,-0.3499173928361642,-3.1725967799089667,1.7787053518965665,-0.4464973097900966,-2.2299930284828546,7.375573097257101
-0.7286027537020974,-0.5928315712426035,1.3560709773535637,0.23989641497266892,-0.3835017649650882,-2.4436744835911623,0.17011136283120754,0.9213389244432462,-0.9060936507360886,6.355478337106041
-0.42279570041505654,-0.10115431757480214,-0.47328454966367034,-0.30788759778905045,0.9367380506580172,-3.2343973447587384,0.615886488282267,-0.8548925570334981,-1.3814134234610336,5.035132193310198
-1.684197604654547,-2.395356973589917,0.15960691969695429,0.20240535214814245,-0.5919437823018223,-2.9736706643708426,0.9937873790618609,-0.1694874070961523,-2.0024269269799637,4.407377355302637
-2.369138014975875,-0.886894029793927,1.6539042818778549,-0.43595835923929366,-1.3847882613279041,-4.656728751099905,-1.0135751507135324,-1.0706647722921032,-2.504617677722164,3.4277687927681475
-2.69901125237953,-0.0113353819422215,-0.14145557824400656,-0.31518551173512793,-1.880368491183249,-5.386192878234182,-0.516921028968031,-0.9725338065526838,-1.3742005410898013,3.4163809443243975
-2.2036449561900207,0.24759028507740657,0.9163988385843362,0.2768236275943003,-2.77719284636406,-4.544829539898182,0.8458589101067452,0.5343402287888095,-0.9388002903271272,0.893301687743373
-0.9142094126616626,-0.6056295459774245,-1.5643299911640378,-0.8908217393475084,-3.97400147742489,-4.766897071831373,-1.0779943957421643,-1.0744447095643406,0.45056732068195104,1.7255888794810017
0.4308006280490003,1.4595421168200822,-0.43774523291671663,0.023875237968914914,-3.6059590896770772,-3.9774319499396533,-1.0340324923971393,0.03356714711159603,0.06329037662579362,2.2591516484052394
-0.0799781078888378,1.0896475862413872,-0.22862692651663613,0.4152039936805663,-3.938110128466439,-2.180802207231112,0.8439700084066277,-2.409617584254544,-0.48626716132538816,1.2307686433991476
1.27509706157933,0.7236245970736361,-0.26017026129894927,-0.31130872372661894,-4.251368449040206,-1.5596352069876673,-1.3594218846228225,0.9974353811036637,-0.7645782754913204,0.10506860283783692
1.0687645750836152,0.1274115867427703,1.7980597502037676,-0.9958503933497004,-2.50842692566595,-0.04759482059573972,0.5890484349544647,-0.9122350365253125,-1.5646741135192779,-0.7292553117471895
1.0453659433785978,-1.5291194164173374,-1.834562915565615,-1.2304667755395258,-2.534971210763453,0.049198896005922185,-0.9821319608356649,1.5033571885497439,-2.4709276962554703,-0.8516841682781167
0.9817725214047477,-2.02785649155524,2.4563828615991223,0.22663952745930127,-1.7101767651650548,0.9615410300633122,0.36629026296447653,-1.1746863742933753,-1.6058654673048434,-0.8173374977839267
0.20768965997756672,-1.9307779190372856,-3.3454154654140194,1.1676660940217611,-1.1863156974146511,1.248644031390944,-0.23929648380569588,-0.5002838683106049,-1.7460415466637642,-0.47724109223395383
-0.2989902739670306,-1.90499662982465,3.2821602674051835,0.2717064579799943,-0.8384801136031275,-0.12650701130735365,-0.9958278989855992,2.041781079731022,-1.51684475100182,0.15537207348994153
-0.8202302054182462,0.2627974360274494,-1.7085027631268337,-0.4477830210327834,-0.6454802829731002,-0.8687640138457893,-0.020734654830832755,-2.790020872604887,-2.635726646700648,-0.017943227301110226
-0.09727551204441692,1.3988146802834105,0.031200050949166558,0.7163539630698443,0.3952798446557254,-2.0142588047319765,-0.12287488295454035,1.8491227786450044,-2.581276364717227,-1.2277005701219583
-0.40253024248094865,0.9915715790262801,0.9007866294512216,2.3789711766049546,2.29366118687665,-1.5681676476100899,1.464521208509522,-0.9714827841124936,-4.037814215660318,-2.18580371855681
0.32317165351814486,1.3778236020630463,-1.0837916249897865,1.2191937688729855,3.6130767259065912,-1.2576552430675605,-1.3344670175381417,0.5688889681409575,-5.415826062154099,-2.028143722717056
0.5860848029279614,-2.231534968303351,0.9428565078577449,0.17661773139418832,2.6856865851819194,-1.5681265421011668,1.199809979791679,0.6866440101227236,-5.978372497877411,-0.5694072332663149
1.3887062880849275,-1.639621738196726,-1.3106082512504482,-0.45948212964937013,2.688732450918346,-0.4412244449523708,0.025684635414986334,0.5849877834497641,-7.075348298566039,-1.4456901295588616
0.7762914514751097,-1.3965128472745933,2.3212359991785547,-0.1498923201360989,3.8300680627884995,-0.4663891059604546,-0.047686132776951926,-1.1319381268560904,-6.86670239810813,-3.232972351965473
1.1812543148467003,-0.021336326816435047,-2.585095161453544,-1.6518300787171436,3.8576351501868733,-0.5368113693237769,0.07805844761819326,0.561381445447568,-4.061048179306251,-4.583467154284486
0.9087453897334794,-0.19277741077521254,1.0301254441990109,-0.37410039202984735,2.727719096018725,-0.19840615924942634,0.7090971669206702,0.27804339393409294,-2.8608966640431306,-4.4235090787935665
0.9826290527070476,-1.0085329100846503,-0.31629297219928065,0.2604492730908917,1.3778685601684708,-0.6012466976641202,-1.3307167269187357,-0.3303332253588538,-1.6483972567659555,-4.047997117290019
0.8824934098351483,-0.6399935776859945,0.039944402011484664,1.0444070864950736,1.634736109764919,-1.2581962976995755,-0.8515487024630504,0.1945548325215536,-1.5450678907263438,-4.611971263902484
0.5734384884025486,-0.6844231621551893,-0.8826922234810471,0.2838400873013847,-0.15688836145081742,-1.3666852641908573,1.0183730411509064,-0.02454667858284014,-2.7848967117174515,-3.429227154818192
0.5459813117552005,-0.07775913845567833,1.586880440992048,-1.1040049005759878,0.6503755284192744,-1.74485484046542,1.0769601215975175,-1.1889620941444237,-1.4664295949367723,-4.257826531791033
-0.7941019321921512,0.17628875843639044,-2.126132658861726,-0.18681149841402228,-0.28721969715814066,-2.316003952196139,-1.4203318472779336,0.5022189161574508,-1.5856386688808521,-3.856436172572448
-2.490938471270779,1.0736942052705607,0.1813710778241726,-0.44358998840340186,0.734283859215914,-0.30923932196495496,0.44262555050529956,-0.45372826089795704,-0.9388914421550059,-4.2767855979879155
-3.2204055174780066,0.12434381938541195,-0.4230352530075747,-0.948372248329757,0.5754788592352397,-0.1533776447994178,0.2137633962540515,0.727478150054093,0.4381907936812852,-3.944821534878763
-3.168923299486626,0.5813400489667637,-0.581146063051686,-1.1482331423000915,-0.5428603676274854,0.4460197880194123,-0.36006730809630993,-1.2831248720847312,0.46656280781343085,-3.9379533623955703
-2.546594660350965,-0.1784531982378323,0.3378499390459606,1.1206802912790768,-0.5270321302253721,0.5069007630597419,-0.7531905027397604,2.2894311166087573,1.1975313962704615,-3.6063193207357758
-4.297713619277049,-0.3543238455743675,-0.6216263268485358,1.344742635990997,-1.8267928595398613,-2.4580260144394988,-0.9512541665565712,-2.707827025084123,1.395805202078859,-2.942262522126473
-1.5685482305720104,2.1909623967077803,-0.3429125023600689,0.4095448146218433,-2.3839002039973756,-0.11668226045520846,0.6916441351178255,3.335748210858272,-0.021627011277641772,-4.511115921247001
-2.769056839573264,1.5274641035154484,1.5038961476452268,0.36889321684715976,-2.550356072781569,0.19525996297302872,-0.5722723775555854,-2.4706705194256178,-1.5237878458226386,-6.0783702103912685
-0.9638317892413778,0.2613608868824635,-0.7355273675544608,-0.26246147376193174,-1.696840106771926,-0.3826249672039381,-0.31263114022188654,2.3140421308105066,-2.052100191305292,-6.9204247325912025
-0.2715613961992873,0.11423540822456639,1.7024668836456625,-0.6538382698162888,-0.5536984010463455,-0.8616537491372698,-0.9545773867881823,-2.5156473788188705,-2.1849953865988754,-5.860010222887722
-0.39187261352085934,-0.17222148341126273,-2.0693954794873006,0.03436890013306276,-1.2767149974337704,-3.1088504515175774,0.3403204629708758,-0.9205565388298855,-2.2511003294068237,-5.3542379512426965
-0.32477260127344143,-1.4692755261843051,1.3013890191682091,0.5644602378155807,-2.9394076334828667,-2.4948535741568336,0.4528013245954393,1.4932889796052362,-3.138153674464969,-6.3590571687397635
0.10691746895778009,-1.529409289608175,-0.8043119001028243,1.6947512064352797,-2.966720650981359,-3.3818196393055207,0.6382497841874738,-0.23186361379271758,-2.2636184964127137,-6.012940902412268
-0.032902410079145364,-0.7621071466803985,0.7188116912647735,-0.7262920927679142,-4.8449737520568,-3.4152564857124834,-1.7570690235598005,-1.8141586755788928,-1.423884573755418,-5.608498462037365
-0.3830698770646816,-1.1130787931658488,-0.4875074268280251,1.2820310710627625,-2.0656248850991763,-3.3205232764089536,0.6300716369382646,2.1514384138808675,-1.5748910218915935,-5.128178194256495
1.6449509206565789,0.12456514240380179,-2.0768334950609972,0.4393362687293161,-1.9204327029772579,-3.8647899459496715,-0.01831673777113879,-1.386611402021333,-2.2549613796319465,-5.029761605782175
1.5432321590978026,0.4487408388281321,1.6378365783549977,0.6528793061791126,-2.7038971371082834,-2.61052907669342,0.6592580332450856,-0.37504736654339366,-2.7229230282058645,-5.784466964322049
2.417960037367882,0.024400636098732498,-0.7170311144461969,0.014683450098186862,-2.301691656704743,-3.869734170528617,0.025472218624643772,-0.018824831695482658,-2.0101837746980786,-4.151196742690477
2.3519736031755096,1.030895521948297,-0.535573209582033,1.284496841742084,-0.7767403529835846,-5.095306623113919,-1.1892554241543205,0.280653440839288,-1.016894403845345,-3.2010982338589
1.2726003345423291,-1.018391805879424,-0.5801755420098219,-0.7893408256175019,-0.908845864968774,-3.576067643800024,0.1656352263642341,-2.109214788211678,-2.6536463373689405,-4.305928905484743
0.6403994272030307,-0.18758683378128327,3.2209679729991327,-1.121219561580749,-1.6465422549930655,-2.8332012630420325,-0.9386297005123355,1.381477432950825,-1.5357151433543257,-3.792335727619281
