col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19
-0.42673250926890555,-0.23571789221106196,1.1249082977554958,0.839607217849684,0.17526804873625854,0.42191994911416014,-0.14117044772574358,-0.8469377947487203,-1.1412166126238918,-0.35995902198198443,0.6447911290308146,-0.4890444384246231,1.3603057953193325,-0.256650133035973,1.0868910466875672,-0.10954311253708399,1.31330300834585,-0.49821786778906485,0.6864682691917516,-1.9185698615711138
-0.7090544571313258,0.46110712376430185,0.13873561687730274,1.2326609070423344,0.23820810847076654,2.034082054599089,-0.9576214795214095,-0.5152824646429192,0.14761020416395082,0.31335964278467204,1.507386936187992,-1.360763422191362,0.5637907344762912,-0.676493608152029,-0.11606642627499864,-0.8323665902576606,1.7940015910691376,0.36269132881983407,-0.8472808033617223,-1.2432055122584784
1.1660540344563597,1.0016112443452378,-1.032783195866454,1.5870798285042547,3.304678144497743,1.8476235945732944,-0.922463374561752,-0.33536938526910554,-1.2463242800352672,0.9496489942474693,2.1063974659032647,0.469965736261045,1.1661735547717238,-0.7783530527634608,-1.456571524883607,-0.23376131383717091,2.594919918331438,0.8451128971013765,-1.2305866345909442,-1.035602530155204
0.569863986272789,0.6760255764622639,0.5001913760576219,0.10987685265415131,2.08551184816257,2.6342467324163477,0.5848559285114757,-2.2596948596777455,-1.531653769431819,-0.5266681216101745,0.6365543491849996,0.7020684880516265,2.6211996853989072,-1.0211166557967415,-2.5483011439541974,-0.29421507427185595,3.082630854381156,-1.1650336090324667,-1.575649943157452,-0.7523343296157243
0.06142858269368168,0.27892477210672095,-0.931157637215808,0.3820091084558974,3.215926624111016,1.1246255797727858,0.45188607421245675,-1.1979318767275993,-1.6745704544330537,-1.0639727470391618,1.0804968532988184,-0.6870341987367669,1.5228452395726828,0.04286837874374405,-3.786651910643918,0.33376428917631235,2.6906837853970957,-0.3548284851205735,-1.0807550966579749,-1.4264960097656876
-0.5559735748657063,1.9549297469507452,-0.6183623083241846,-0.8157420926516491,3.8602474370720916,1.195395098839022,-0.4967724336710361,0.26968275958012,-2.1300410731882824,-1.8340045641098586,-0.6549554374839678,1.3108864525830426,1.740512854140682,-0.6079957723131828,-4.619262815203313,0.018383463415753986,3.349392689404964,-0.6970304619507443,-1.9370164345567022,-1.8149597848117383
-0.3556886001221335,0.3963248686134222,-2.1553222319472827,1.180502361424776,5.115387118100447,1.8073416202014123,-0.42827548875777793,-0.7773047401573181,0.32353904596053407,-2.474408911402337,0.029400765309014254,1.7539956034924928,2.7951075201820474,-1.6690124626750114,-4.7281535895613205,0.055044882612970095,2.8750704642847396,0.25634715284230614,-0.44678389625111814,-2.667487684036784
-1.2750717939108762,0.4345248919354949,-1.2341904618398856,0.10458552490085227,4.5790521897943535,1.448145745344637,-0.09118850804719641,-2.2913292081430794,0.21186540835094042,-1.0932256850209319,-1.1347805252117003,1.2430746633082523,3.032887270322602,-0.3569356800188921,-5.6508013612224435,-0.16325974905698093,2.527758589199156,-0.433246952656169,0.01617724408518878,-3.7707006468165627
-1.9844020591788327,1.047628428197962,0.08732055401483119,-0.46062620183462677,4.934597625697018,2.535004495651866,0.09057678080378777,0.4122674328868,1.0972139476994103,-0.8907628690268927,0.9367147762384311,-0.025465764658252787,1.534864995914528,1.164399747393498,-6.7702833533603375,1.0950645667423453,3.183379577113301,-0.13758814968322877,-0.5848618172289666,-5.25216378764387
-1.936825982610442,3.355704543456564,0.48510961618362886,1.1416821553564385,4.785820940948387,4.336426616500565,-1.9368865548544163,-0.5882277261639774,-0.2274220811971288,-1.2138427450861118,1.2532774118366932,-0.7024193499021553,2.03591614503651,0.9612709906931081,-6.8919014696441945,0.30718056282674633,2.2897324072571617,-0.9445234606900965,-1.8190742402761886,-4.413952863654327
-1.4642360057539,3.4567466409294396,0.21475655176450253,-0.9291762214475144,3.9362056769622082,5.684560579319693,-0.35310155775923313,0.3307655005137252,0.714546227473405,0.19608047716726817,1.1072750154606466,-2.5865947573395687,2.9329288012218666,0.48687746410344385,-7.161406060648487,0.4406102500935725,2.4847036193859386,-0.31563047219105844,-1.60930989888518,-3.707321706081795
-0.5564363174067208,2.531897905172425,0.38266665297431257,0.2569003174887775,2.6917967257549185,4.92602082438888,-0.4839888085286064,0.7151917909543346,0.7001189087036102,0.5895065054564421,-0.028096231506332003,-1.1725919435376524,3.6612184037261564,0.8201055192310212,-5.7867977935816155,1.1582333383755299,3.7868180175495234,1.0524114552615154,-2.7771189521065702,-3.8799480783870406
-0.05946808294288847,2.2039965254945524,1.4061004531520294,1.2297918143425544,2.3344070843235922,4.824396831405687,0.8421314619984956,1.133940700295681,-0.7753337755331307,0.5534346182729676,0.42181964225964114,-1.4928867271370394,3.538942171602998,2.106532815386813,-4.754700003236552,1.066482277423422,3.0541910534578363,-1.0739285622150503,-1.2981727207756577,-5.359751785021567
-0.2869810049828025,1.9738456151075228,-0.5425358885331053,0.22560234600796591,3.013396402537696,4.736017650893515,0.6238492312080951,-0.958340536035516,1.0838299489007661,0.43091834309146987,-0.5666341524737991,-1.315566956648418,5.305747146720485,2.205445590071286,-4.184645031394829,-0.2242317107135585,4.268967442308543,0.5461672710012567,0.9734931890215097,-5.389497904594606
0.5342081033130679,0.7390601206733944,-0.35851086758605566,0.8178071639570347,4.773014283410554,4.154365142176117,0.8047865275144157,1.492389155941401,-0.5358464811777057,0.2505664085568124,0.3266052331215656,-2.30026921634855,5.7690297617585395,0.44282995868580066,-6.336813848036011,2.2014348661616983,2.4990024687118693,0.14386142672375773,0.8739349187144745,-6.5096044925021825
0.9508857833576976,-0.027990438635792758,-1.6552768883588602,0.4019343499186867,5.023365700161151,3.3305932398829663,1.419345782327494,2.089151501143342,0.09945259203309742,1.546530667902359,1.5796349285024445,-2.2489102224710265,4.564190588631933,0.7175749735311826,-5.603318783845082,-0.46248216940559944,0.9301667761253123,1.5542374249039608,0.973240869870703,-4.2947616623700995
1.8759378642625326,-0.506875498350329,-0.42072702317713184,1.2382958051399784,4.666387990956062,2.8379552056366073,-2.298416995120825,-0.7701586983572721,1.5114918939342652,0.1802986420231012,0.41913789315162037,-0.6247744890994174,4.829447564371088,-0.4900970037445499,-5.739301419384784,0.922060553720423,0.733919017498446,0.46834215760756337,2.9762252027295,-3.2674647734835243
1.7333701289071526,-1.34224623217705,-0.4437852484253245,0.000620188239396996,4.278701847184373,3.286280750143383,2.00847482180308,-0.6133723530352104,0.40911770007860493,-0.1925446884812016,0.6407929651948706,0.041768016777868566,4.628029676972971,0.9210178762828363,-5.491368260719745,-0.4774520753015976,1.4106183972542625,0.362358606289531,3.294786749255949,-3.4623769792618013
1.273673178759386,-1.611513828680947,1.3150962827360135,0.7991692491208712,3.156972284024482,5.366659062034831,-2.139937724593734,0.45936157041033493,1.9291432004288955,-0.16962752145609916,1.514072461368657,0.42651350683253336,5.985813907608899,-0.2138318048313811,-4.106528752173327,1.0038362451652612,2.675171211559669,1.1716263865447778,1.6843758380828837,-6.45569662756821
1.4528708761523514,-0.46078967252194136,1.0293425524619646,0.3931372254950436,2.4278885029543926,4.817766480730983,1.0772173626505297,-3.5581489288421633,0.16044766537006394,0.5533173173945765,0.9543604907301967,-2.247814034890416,5.410128199713796,-0.25587754542908375,-4.8556426728741116,-1.4904631465837435,2.352721569843561,-1.9788613699307955,-0.07221497567111279,-6.074566651948626
2.6841185495452837,0.6389882488179708,1.1270572423420093,0.6464022610674911,3.7636171038894397,6.500670290740313,-0.013497807000269979,-1.0466232746643844,-1.2428156854320835,-0.17130177758476406,-1.041902058387287,-3.0187689775687456,5.414353705678241,-0.7432030279490041,-3.572938043567196,-1.4408724166953335,1.6836200531571597,1.793310467567864,-0.9252944692378107,-6.388040234337596
4.031540202005259,-0.04191042038617876,-0.5112090258187906,0.3419729002908885,4.538481110697342,6.535004878029665,0.8651934494334399,1.4092064186185589,0.407107853351912,0.07161462473786875,0.2638114671582522,-2.4933224302061783,5.690157716541198,-1.6003887013481204,-4.8981872860115345,1.282161658722703,-0.6296795811142382,-1.3324994448199061,0.07472323482991905,-5.444477381978157
3.8546822841218824,-0.11239100745452169,-0.5146110962021815,-0.2819884257486594,4.219069313679767,5.705065369929662,0.25913090612084266,-0.30803558982912105,-0.014130599878556527,1.476260273179117,-0.20810644887983798,-2.8618798676878607,8.23525675801433,-0.7568319476086317,-3.3323403693708524,0.3024440802916794,-1.006361165416214,1.5309362015274064,0.0530809667542139,-4.907627818867145
4.132404333671715,-0.8071533821802405,0.6274798855061292,0.9263568981900068,4.84005288118379,5.599969273264907,0.1742335305534048,0.054936549172101,2.1855398582541605,2.8152462735937442,0.3738779642802894,-5.172840691448929,9.002735246687552,-2.1038515568688814,-4.186086752281119,0.4216764331135317,-1.6980903986783824,0.030779261121180124,-0.5487175319328073,-5.982604380815192
2.29563208891696,-2.349209319982748,1.7011894526589395,-1.8583661552291764,3.203777202371404,6.2847853861713805,-0.43057215074855165,-0.026295113308548092,0.29453968489696997,3.834182798637447,1.040811054344553,-5.313266708693171,7.255185790840465,-2.0458006456638387,-5.451222706870014,-0.08614304364063588,-1.2264429034209532,1.3867198296844518,-0.899927579544278,-5.98031341775983
